LATITUDE,LONGITUDE,DATE,EVAP,PRCP,TMAX,TMIN
28.7158,-97.1744,20080606,41,0,322,256
28.7158,-97.1744,20080607,43,10,328,250
28.7158,-97.1744,20080608,36,20,322,239
28.7158,-97.1744,20080609,51,0,339,239
28.7158,-97.1744,20080610,53,0,344,222
28.7158,-97.1744,20080611,56,0,356,222
28.7158,-97.1744,20080612,56,0,339,228
28.7158,-97.1744,20080613,51,0,333,233
28.7158,-97.1744,20080614,43,0,339,222
28.7158,-97.1744,20080615,58,0,350,217
28.7158,-97.1744,20080616,53,0,356,217
28.7158,-97.1744,20080617,61,0,356,222
28.7158,-97.1744,20080618,41,0,361,222
28.7158,-97.1744,20080619,46,0,378,222
28.7158,-97.1744,20080620,58,0,367,222
28.7158,-97.1744,20080621,38,30,350,217
28.7158,-97.1744,20080622,61,175,372,194
28.7158,-97.1744,20080623,58,0,361,206
28.7158,-97.1744,20080624,56,0,350,211
28.7158,-97.1744,20080625,56,0,350,228
28.7158,-97.1744,20080626,56,0,350,239
28.7158,-97.1744,20080627,61,0,350,239
28.7158,-97.1744,20080628,61,0,350,217
28.7158,-97.1744,20080629,56,0,350,217
28.7158,-97.1744,20080630,48,0,356,217
28.7158,-97.1744,20080701,38,5,344,228
28.7158,-97.1744,20080702,36,127,344,211
28.7158,-97.1744,20080703,30,0,306,211
28.7158,-97.1744,20080704,23,84,311,211
28.7158,-97.1744,20080705,33,15,311,211
28.7158,-97.1744,20080706,33,33,322,206
28.7158,-97.1744,20080707,38,0,311,217
28.7158,-97.1744,20080708,30,0,317,222
28.7158,-97.1744,20080709,36,23,328,228
28.7158,-97.1744,20080710,51,10,333,233
28.7158,-97.1744,20080711,43,0,339,222
28.7158,-97.1744,20080712,58,0,328,217
28.7158,-97.1744,20080713,56,0,339,206
28.7158,-97.1744,20080714,41,0,350,239
28.7158,-97.1744,20080715,56,0,361,217
28.7158,-97.1744,20080716,56,3,356,228
28.7158,-97.1744,20080717,38,10,339,222
28.7158,-97.1744,20080718,46,0,344,217
28.7158,-97.1744,20080719,56,0,344,222
28.7158,-97.1744,20080720,48,0,339,211
28.7158,-97.1744,20080721,56,0,356,206
28.7158,-97.1744,20080722,53,0,367,217
28.7158,-97.1744,20080723,38,112,367,228
28.7158,-97.1744,20080724,30,86,322,233
28.7158,-97.1744,20080725,36,0,322,233
28.7158,-97.1744,20080726,43,0,328,222
28.7158,-97.1744,20080727,51,0,356,206
28.7158,-97.1744,20080728,51,0,361,211
28.7158,-97.1744,20080729,53,0,356,206
28.7158,-97.1744,20080730,53,0,350,217
28.7158,-97.1744,20080731,43,0,356,228
28.7158,-97.1744,20080801,46,0,356,228
28.7158,-97.1744,20080802,43,0,361,228
28.7158,-97.1744,20080803,53,0,372,228
28.7158,-97.1744,20080804,53,0,378,217
28.7158,-97.1744,20080805,53,0,372,222
28.7158,-97.1744,20080806,33,15,367,222
28.7158,-97.1744,20080807,48,0,356,228
28.7158,-97.1744,20080808,53,0,361,222
28.7158,-97.1744,20080809,48,0,367,222
28.7158,-97.1744,20080810,53,0,372,222
28.7158,-97.1744,20080811,53,0,356,244
28.7158,-97.1744,20080812,46,0,344,256
28.7158,-97.1744,20080813,33,0,350,244
28.7158,-97.1744,20080814,43,0,367,239
28.7158,-97.1744,20080815,46,0,350,239
28.7158,-97.1744,20080816,41,5,356,239
28.7158,-97.1744,20080817,25,10,356,239
28.7158,-97.1744,20080818,178,137,356,228
28.7158,-97.1744,20080819,15,140,306,222
28.7158,-97.1744,20080820,15,5,261,222
28.7158,-97.1744,20080821,25,23,322,228
28.7158,-97.1744,20080822,25,23,322,228
28.7158,-97.1744,20080823,18,30,339,233
28.7158,-97.1744,20080824,13,86,294,233
28.7158,-97.1744,20080825,36,0,333,233
28.7158,-97.1744,20080826,46,0,350,233
28.7158,-97.1744,20080827,41,0,344,222
28.7158,-97.1744,20080828,43,0,344,222
28.7158,-97.1744,20080829,33,13,333,233
28.7158,-97.1744,20080830,25,0,317,222
28.7158,-97.1744,20080831,33,13,344,222
28.7158,-97.1744,20080901,41,3,356,239
28.7158,-97.1744,20080902,46,0,356,239
28.7158,-97.1744,20080903,53,0,378,244
28.7158,-97.1744,20080904,53,0,367,233
28.7158,-97.1744,20080905,53,0,344,217
28.7158,-97.1744,20080906,48,0,350,200
28.7158,-97.1744,20080907,48,0,339,183
28.7158,-97.1744,20080908,48,0,339,183
28.7158,-97.1744,20080909,48,0,350,233
28.7158,-97.1744,20080910,23,3,344,228
28.7158,-97.1744,20080911,33,0,339,228
28.7158,-97.1744,20080912,36,0,356,228
28.7158,-97.1744,20080913,28,0,356,244
28.7158,-97.1744,20080914,56,0,394,244
28.7158,-97.1744,20080915,20,178,394,222
28.7158,-97.1744,20080916,43,0,283,156
28.7158,-97.1744,20080917,48,0,283,156
28.7158,-97.1744,20080918,43,0,283,161
28.7158,-97.1744,20080919,23,0,267,172
28.7158,-97.1744,20080920,43,0,294,178
28.7158,-97.1744,20080921,41,0,311,178
28.7158,-97.1744,20080922,41,0,333,194
28.7158,-97.1744,20080923,38,0,328,200
28.7158,-97.1744,20080924,20,43,311,211
28.7158,-97.1744,20080925,36,3,322,200
28.7158,-97.1744,20080926,48,0,311,167
28.7158,-97.1744,20080927,38,0,317,150
28.7158,-97.1744,20080928,46,0,322,144
28.7158,-97.1744,20080929,43,0,322,144
28.7158,-97.1744,20080930,46,0,328,156
28.7158,-97.1744,20081001,46,0,344,161
28.7158,-97.1744,20081002,48,0,222,150
28.7158,-97.1744,20081003,43,0,322,156
28.7158,-97.1744,20081004,43,0,322,156
28.7158,-97.1744,20081005,41,0,317,150
28.7158,-97.1744,20081006,33,0,311,178
28.7158,-97.1744,20081007,41,0,328,194
28.7158,-97.1744,20081008,46,0,322,106
28.7158,-97.1744,20081009,46,0,311,106
28.7158,-97.1744,20081010,43,0,317,111
28.7158,-97.1744,20081011,38,0,311,156
28.7158,-97.1744,20081012,36,0,322,156
28.7158,-97.1744,20081013,23,0,322,156
28.7158,-97.1744,20081014,28,8,322,156
28.7158,-97.1744,20081015,23,48,300,222
28.7158,-97.1744,20081016,18,292,300,194
28.7158,-97.1744,20081017,18,0,228,161
28.7158,-97.1744,20081018,30,0,261,156
28.7158,-97.1744,20081019,38,0,283,122
28.7158,-97.1744,20081020,33,0,283,133
28.7158,-97.1744,20081021,38,0,289,133
28.7158,-97.1744,20081022,20,74,278,156
28.7158,-97.1744,20081023,38,3,311,144
28.7158,-97.1744,20081024,41,0,222,61
28.7158,-97.1744,20081025,38,0,272,61
28.7158,-97.1744,20081026,36,0,294,111
28.7158,-97.1744,20081027,28,0,306,139
28.7158,-97.1744,20081028,56,0,217,44
28.7158,-97.1744,20081029,36,0,217,33
28.7158,-97.1744,20081030,30,0,256,33
28.7158,-97.1744,20081031,36,0,272,106
28.7158,-97.1744,20081101,28,0,283,133
28.7158,-97.1744,20081102,28,0,283,128
28.7158,-97.1744,20081103,30,0,283,122
28.7158,-97.1744,20081104,33,0,278,133
28.7158,-97.1744,20081105,28,0,283,167
28.7158,-97.1744,20081106,36,0,289,167
28.7158,-97.1744,20081107,15,3,239,144
28.7158,-97.1744,20081108,33,0,256,56
28.7158,-97.1744,20081109,33,0,272,56
28.7158,-97.1744,20081110,33,0,272,56
28.7158,-97.1744,20081111,15,20,272,200
28.7158,-97.1744,20081112,23,107,289,183
28.7158,-97.1744,20081113,25,5,267,144
28.7158,-97.1744,20081114,10,0,217,161
28.7158,-97.1744,20081115,30,0,283,117
28.7158,-97.1744,20081116,58,0,172,22
28.7158,-97.1744,20081117,30,0,189,22
28.7158,-97.1744,20081118,30,0,228,50
28.7158,-97.1744,20081119,30,0,250,72
28.7158,-97.1744,20081120,28,0,261,78
28.7158,-97.1744,20081121,30,0,272,94
28.7158,-97.1744,20081122,25,0,144,78
28.7158,-97.1744,20081123,15,0,200,78
28.7158,-97.1744,20081124,18,23,244,156
28.7158,-97.1744,20081125,23,0,261,83
28.7158,-97.1744,20081126,30,0,256,61
28.7158,-97.1744,20081127,15,0,244,83
28.7158,-97.1744,20081128,20,0,283,161
28.7158,-97.1744,20081129,13,0,272,144
28.7158,-97.1744,20081130,15,0,206,61
28.7158,-97.1744,20081201,30,0,194,78
28.7158,-97.1744,20081202,33,0,206,0
28.7158,-97.1744,20081203,30,0,233,0
28.7158,-97.1744,20081204,30,5,283,50
28.7158,-97.1744,20081205,33,0,144,50
28.7158,-97.1744,20081206,15,0,94,11
28.7158,-97.1744,20081207,25,0,200,11
28.7158,-97.1744,20081208,25,0,217,11
28.7158,-97.1744,20081209,8,0,233,133
28.7158,-97.1744,20081210,30,0,278,22
28.7158,-97.1744,20081211,18,0,83,6
28.7158,-97.1744,20081212,33,0,167,6
28.7158,-97.1744,20081213,25,0,194,17
28.7158,-97.1744,20081214,23,0,239,83
28.7158,-97.1744,20081215,20,0,256,156
28.7158,-97.1744,20081216,13,3,189,0
28.7158,-97.1744,20081217,5,0,61,0
28.7158,-97.1744,20081218,8,0,178,61
28.7158,-97.1744,20081219,8,20,244,61
28.7158,-97.1744,20081220,10,0,250,172
28.7158,-97.1744,20081221,8,0,244,78
28.7158,-97.1744,20081222,28,0,106,22
28.7158,-97.1744,20081223,23,18,111,17
28.7158,-97.1744,20081224,5,13,189,61
28.7158,-97.1744,20081225,10,0,200,61
28.7158,-97.1744,20081226,13,0,250,144
28.7158,-97.1744,20081227,8,0,250,144
28.7158,-97.1744,20081228,30,0,283,122
28.7158,-97.1744,20081229,23,0,144,44
28.7158,-97.1744,20081230,25,0,206,28
28.7158,-97.1744,20081231,25,0,250,50
28.7158,-97.1744,20090101,15,0,228,72
28.7158,-97.1744,20090102,10,0,222,94
28.7158,-97.1744,20090103,18,0,267,167
28.7158,-97.1744,20090104,25,0,278,161
28.7158,-97.1744,20090105,18,0,250,72
28.7158,-97.1744,20090106,10,5,72,44
28.7158,-97.1744,20090107,15,3,189,11
28.7158,-97.1744,20090108,30,0,239,17
28.7158,-97.1744,20090109,28,0,333,39
28.7158,-97.1744,20090110,20,0,272,156
28.7158,-97.1744,20090111,23,0,206,50
28.7158,-97.1744,20090112,28,0,144,-28
28.7158,-97.1744,20090113,28,0,189,-28
28.7158,-97.1744,20090114,41,0,150,-17
28.7158,-97.1744,20090115,28,0,200,-17
28.7158,-97.1744,20090116,23,0,217,56
28.7158,-97.1744,20090117,13,0,139,50
28.7158,-97.1744,20090118,15,0,222,78
28.7158,-97.1744,20090119,41,0,256,39
28.7158,-97.1744,20090120,53,0,256,39
28.7158,-97.1744,20090121,46,0,161,-17
28.7158,-97.1744,20090122,30,0,233,-17
28.7158,-97.1744,20090123,30,0,256,17
28.7158,-97.1744,20090124,28,0,256,100
28.7158,-97.1744,20090125,36,0,183,61
28.7158,-97.1744,20090126,10,0,150,67
28.7158,-97.1744,20090127,20,0,267,144
28.7158,-97.1744,20090128,15,15,250,22
28.7158,-97.1744,20090129,23,0,133,-6
28.7158,-97.1744,20090130,25,0,183,-11
28.7158,-97.1744,20090131,33,0,194,-11
28.7158,-97.1744,20090201,28,0,211,17
28.7158,-97.1744,20090202,25,0,256,94
28.7158,-97.1744,20090203,51,0,200,-17
28.7158,-97.1744,20090204,36,0,239,-11
28.7158,-97.1744,20090205,30,0,222,50
28.7158,-97.1744,20090206,28,0,244,83
28.7158,-97.1744,20090207,23,0,244,122
28.7158,-97.1744,20090208,30,0,256,122
28.7158,-97.1744,20090209,28,0,256,122
28.7158,-97.1744,20090210,20,0,261,189
28.7158,-97.1744,20090211,13,33,239,94
28.7158,-97.1744,20090212,48,0,267,56
28.7158,-97.1744,20090213,33,0,250,56
28.7158,-97.1744,20090214,13,0,256,172
28.7158,-97.1744,20090215,13,0,200,128
28.7158,-97.1744,20090216,23,0,239,133
28.7158,-97.1744,20090217,18,0,189,128
28.7158,-97.1744,20090218,15,3,261,172
28.7158,-97.1744,20090219,18,0,283,122
28.7158,-97.1744,20090220,25,0,222,33
28.7158,-97.1744,20090221,38,0,217,28
28.7158,-97.1744,20090222,28,8,228,50
28.7158,-97.1744,20090223,43,0,183,0
28.7158,-97.1744,20090224,36,0,217,6
28.7158,-97.1744,20090225,41,0,267,72
28.7158,-97.1744,20090226,36,0,272,183
28.7158,-97.1744,20090227,25,0,267,200
28.7158,-97.1744,20090228,36,0,322,122
28.7158,-97.1744,20090301,64,0,194,33
28.7158,-97.1744,20090302,56,0,178,-6
28.7158,-97.1744,20090303,38,0,217,50
28.7158,-97.1744,20090304,41,0,222,78
28.7158,-97.1744,20090305,43,0,261,89
28.7158,-97.1744,20090306,38,0,272,161
28.7158,-97.1744,20090307,43,0,278,167
28.7158,-97.1744,20090308,28,0,278,167
28.7158,-97.1744,20090309,30,0,278,167
28.7158,-97.1744,20090310,38,0,289,211
28.7158,-97.1744,20090311,36,0,289,211
28.7158,-97.1744,20090312,23,25,267,89
28.7158,-97.1744,20090313,5,43,94,67
28.7158,-97.1744,20090314,3,33,72,56
28.7158,-97.1744,20090315,5,117,89,56
28.7158,-97.1744,20090316,10,0,139,67
28.7158,-97.1744,20090317,43,0,289,72
28.7158,-97.1744,20090318,33,0,267,111
28.7158,-97.1744,20090319,46,0,278,122
28.7158,-97.1744,20090320,38,0,272,94
28.7158,-97.1744,20090321,46,0,272,106
28.7158,-97.1744,20090322,30,0,267,144
28.7158,-97.1744,20090323,41,0,272,161
28.7158,-97.1744,20090324,33,0,267,183
28.7158,-97.1744,20090325,8,43,239,211
28.7158,-97.1744,20090326,28,0,278,206
28.7158,-97.1744,20090327,13,376,256,144
28.7158,-97.1744,20090328,53,0,317,67
28.7158,-97.1744,20090329,66,0,239,28
28.7158,-97.1744,20090330,48,0,244,61
28.7158,-97.1744,20090331,25,0,272,139
28.7158,-97.1744,20090401,43,0,239,111
28.7158,-97.1744,20090402,20,0,228,117
28.7158,-97.1744,20090403,81,0,272,61
28.7158,-97.1744,20090404,51,0,261,61
28.7158,-97.1744,20090405,33,0,283,172
28.7158,-97.1744,20090406,69,0,256,106
28.7158,-97.1744,20090407,66,0,189,33
28.7158,-97.1744,20090408,46,0,244,50
28.7158,-97.1744,20090409,48,0,278,50
28.7158,-97.1744,20090410,38,0,300,200
28.7158,-97.1744,20090411,38,0,300,178
28.7158,-97.1744,20090412,18,0,222,150
28.7158,-97.1744,20090413,56,0,317,117
28.7158,-97.1744,20090414,66,0,283,67
28.7158,-97.1744,20090415,48,0,283,61
28.7158,-97.1744,20090416,48,0,267,128
28.7158,-97.1744,20090417,10,8,228,178
28.7158,-97.1744,20090418,10,28,250,183
28.7158,-97.1744,20090419,13,30,256,172
28.7158,-97.1744,20090420,56,13,272,128
28.7158,-97.1744,20090421,56,0,272,133
28.7158,-97.1744,20090422,56,0,339,139
28.7158,-97.1744,20090423,66,0,344,167
28.7158,-97.1744,20090424,51,0,283,167
28.7158,-97.1744,20090425,25,0,278,217
28.7158,-97.1744,20090426,18,0,289,217
28.7158,-97.1744,20090427,33,0,289,228
28.7158,-97.1744,20090428,18,310,283,167
28.7158,-97.1744,20090429,33,0,289,228
28.7158,-97.1744,20090430,30,0,283,228
28.7158,-97.1744,20090501,33,0,294,233
28.7158,-97.1744,20090502,41,0,300,239
28.7158,-97.1744,20090503,36,0,289,239
28.7158,-97.1744,20090504,36,0,333,200
28.7158,-97.1744,20090505,38,0,294,194
28.7158,-97.1744,20090506,36,0,306,217
28.7158,-97.1744,20090507,33,0,311,233
28.7158,-97.1744,20090508,48,0,317,244
28.7158,-97.1744,20090509,53,0,317,228
28.7158,-97.1744,20090510,48,0,322,200
28.7158,-97.1744,20090511,43,0,322,217
28.7158,-97.1744,20090512,43,0,328,217
28.7158,-97.1744,20090513,53,0,333,222
28.7158,-97.1744,20090514,48,0,311,233
28.7158,-97.1744,20090515,51,0,322,217
28.7158,-97.1744,20090516,41,0,317,217
28.7158,-97.1744,20090517,25,38,294,194
28.7158,-97.1744,20090518,46,0,272,144
28.7158,-97.1744,20090519,58,0,283,111
28.7158,-97.1744,20090520,58,0,306,133
28.7158,-97.1744,20090521,56,0,306,139
28.7158,-97.1744,20090522,46,0,322,172
28.7158,-97.1744,20090523,41,0,328,200
28.7158,-97.1744,20090524,38,10,322,194
28.7158,-97.1744,20090525,46,0,333,183
28.7158,-97.1744,20090526,53,170,356,183
28.7158,-97.1744,20090527,48,28,333,200
28.7158,-97.1744,20090528,28,185,278,200
28.7158,-97.1744,20090529,51,0,322,200
28.7158,-97.1744,20090530,43,0,333,206
28.7158,-97.1744,20090531,38,10,322,194
28.7158,-97.1744,20090601,46,0,311,194
28.7158,-97.1744,20090602,43,0,306,200
28.7158,-97.1744,20090603,48,8,328,206
28.7158,-97.1744,20090604,48,0,339,211
28.7158,-97.1744,20090605,61,0,322,172
28.7158,-97.1744,20090606,53,0,333,172
28.7158,-97.1744,20090607,53,0,333,172
28.7158,-97.1744,20090608,56,0,333,172
28.7158,-97.1744,20090609,53,0,333,194
28.7158,-97.1744,20090610,51,0,339,206
28.7158,-97.1744,20090611,51,0,339,239
28.7158,-97.1744,20090612,43,0,339,228
28.7158,-97.1744,20090613,58,0,344,222
28.7158,-97.1744,20090614,58,0,356,217
28.7158,-97.1744,20090615,58,0,350,206
28.7158,-97.1744,20090616,58,0,356,228
28.7158,-97.1744,20090617,58,0,344,244
28.7158,-97.1744,20090618,53,0,350,244
28.7158,-97.1744,20090619,53,10,344,250
28.7158,-97.1744,20090620,58,0,344,250
28.7158,-97.1744,20090621,56,0,350,239
28.7158,-97.1744,20090622,58,0,356,222
28.7158,-97.1744,20090623,53,0,372,217
28.7158,-97.1744,20090624,53,0,372,217
28.7158,-97.1744,20090625,51,0,389,228
28.7158,-97.1744,20090626,48,0,389,228
28.7158,-97.1744,20090627,58,0,378,233
28.7158,-97.1744,20090628,53,0,378,228
28.7158,-97.1744,20090629,51,0,378,222
28.7158,-97.1744,20090630,58,0,383,222
28.7158,-97.1744,20090701,56,0,383,228
28.7158,-97.1744,20090702,43,0,378,228
28.7158,-97.1744,20090703,41,0,378,228
28.7158,-97.1744,20090704,48,0,378,250
28.7158,-97.1744,20090705,56,0,389,261
28.7158,-97.1744,20090706,53,0,389,256
28.7158,-97.1744,20090707,43,97,378,261
28.7158,-97.1744,20090708,28,15,344,244
28.7158,-97.1744,20090709,56,0,372,239
28.7158,-97.1744,20090710,56,0,372,239
28.7158,-97.1744,20090711,56,0,378,233
28.7158,-97.1744,20090712,56,0,367,222
28.7158,-97.1744,20090713,48,0,372,228
28.7158,-97.1744,20090714,58,0,383,233
28.7158,-97.1744,20090715,61,0,367,222
28.7158,-97.1744,20090716,58,0,372,228
28.7158,-97.1744,20090717,51,0,383,233
28.7158,-97.1744,20090718,51,97,383,228
28.7158,-97.1744,20090719,51,0,367,239
28.7158,-97.1744,20090720,43,0,367,250
28.7158,-97.1744,20090721,53,0,367,256
28.7158,-97.1744,20090722,53,0,361,244
28.7158,-97.1744,20090723,53,0,378,239
28.7158,-97.1744,20090724,56,0,383,233
28.7158,-97.1744,20090725,43,0,361,233
28.7158,-97.1744,20090726,53,0,372,228
28.7158,-97.1744,20090727,56,0,378,233
28.7158,-97.1744,20090728,61,0,367,244
28.7158,-97.1744,20090729,58,0,350,239
28.7158,-97.1744,20090730,43,0,350,267
28.7158,-97.1744,20090731,53,0,361,272
28.7158,-97.1744,20090801,53,0,372,272
28.7158,-97.1744,20090802,61,0,361,256
28.7158,-97.1744,20090803,56,0,378,222
28.7158,-97.1744,20090804,56,0,372,233
28.7158,-97.1744,20090805,56,0,372,228
28.7158,-97.1744,20090806,56,0,378,228
28.7158,-97.1744,20090807,53,0,378,217
28.7158,-97.1744,20090808,56,0,378,217
28.7158,-97.1744,20090809,53,0,367,233
28.7158,-97.1744,20090810,53,0,367,244
28.7158,-97.1744,20090811,58,0,372,239
28.7158,-97.1744,20090812,51,0,383,222
28.7158,-97.1744,20090813,48,180,389,228
28.7158,-97.1744,20090814,43,0,367,233
28.7158,-97.1744,20090815,46,5,350,239
28.7158,-97.1744,20090816,51,0,361,239
28.7158,-97.1744,20090817,48,0,372,233
28.7158,-97.1744,20090818,53,0,367,244
28.7158,-97.1744,20090819,30,23,350,250
28.7158,-97.1744,20090820,36,0,361,239
28.7158,-97.1744,20090821,48,0,372,239
28.7158,-97.1744,20090822,48,119,372,233
28.7158,-97.1744,20090823,41,0,372,233
28.7158,-97.1744,20090824,56,0,378,233
28.7158,-97.1744,20090825,43,0,372,228
28.7158,-97.1744,20090826,48,0,367,228
28.7158,-97.1744,20090827,46,0,367,217
28.7158,-97.1744,20090828,48,0,367,228
28.7158,-97.1744,20090829,48,0,378,239
28.7158,-97.1744,20090830,38,0,361,228
28.7158,-97.1744,20090831,43,30,356,228
28.7158,-97.1744,20090901,41,0,350,239
28.7158,-97.1744,20090902,20,5,300,-9999
28.7158,-97.1744,20090903,48,0,367,206
28.7158,-97.1744,20090904,46,0,367,228
28.7158,-97.1744,20090905,23,15,339,222
28.7158,-97.1744,20090906,28,0,339,228
28.7158,-97.1744,20090907,33,51,350,222
28.7158,-97.1744,20090908,43,0,339,222
28.7158,-97.1744,20090909,30,51,328,228
28.7158,-97.1744,20090910,20,234,322,228
28.7158,-97.1744,20090911,18,18,289,233
28.7158,-97.1744,20090912,10,239,267,228
28.7158,-97.1744,20090913,25,0,300,222
28.7158,-97.1744,20090914,38,0,306,217
28.7158,-97.1744,20090915,30,0,289,211
28.7158,-97.1744,20090916,43,0,322,211
28.7158,-97.1744,20090917,41,0,333,217
28.7158,-97.1744,20090918,43,0,317,217
28.7158,-97.1744,20090919,43,0,317,211
28.7158,-97.1744,20090920,41,0,322,217
28.7158,-97.1744,20090921,36,0,333,233
28.7158,-97.1744,20090922,38,0,350,239
28.7158,-97.1744,20090923,18,213,278,183
28.7158,-97.1744,20090924,15,20,211,156
28.7158,-97.1744,20090925,23,0,239,167
28.7158,-97.1744,20090926,23,0,289,167
28.7158,-97.1744,20090927,41,0,328,217
28.7158,-97.1744,20090928,38,0,339,228
28.7158,-97.1744,20090929,33,43,333,222
28.7158,-97.1744,20090930,25,5,300,200
28.7158,-97.1744,20091001,33,0,311,233
28.7158,-97.1744,20091002,38,0,333,189
28.7158,-97.1744,20091003,30,5,278,194
28.7158,-97.1744,20091004,18,475,300,222
28.7158,-97.1744,20091005,20,48,311,233
28.7158,-97.1744,20091006,30,10,322,250
28.7158,-97.1744,20091007,36,3,328,244
28.7158,-97.1744,20091008,36,0,328,256
28.7158,-97.1744,20091009,36,0,322,261
28.7158,-97.1744,20091010,10,109,283,133
28.7158,-97.1744,20091011,15,3,178,133
28.7158,-97.1744,20091012,8,30,183,156
28.7158,-97.1744,20091013,18,0,283,172
28.7158,-97.1744,20091014,25,224,306,228
28.7158,-97.1744,20091015,33,0,328,244
28.7158,-97.1744,20091016,38,0,333,189
28.7158,-97.1744,20091017,41,0,256,144
28.7158,-97.1744,20091018,41,0,256,122
28.7158,-97.1744,20091019,33,0,244,122
28.7158,-97.1744,20091020,33,0,267,128
28.7158,-97.1744,20091021,25,15,278,156
28.7158,-97.1744,20091022,15,81,272,211
28.7158,-97.1744,20091023,30,0,250,117
28.7158,-97.1744,20091024,41,0,217,100
28.7158,-97.1744,20091025,8,0,250,100
28.7158,-97.1744,20091026,20,140,272,178
28.7158,-97.1744,20091027,5,348,228,111
28.7158,-97.1744,20091028,36,0,211,106
28.7158,-97.1744,20091029,20,3,278,150
28.7158,-97.1744,20091030,30,3,300,144
28.7158,-97.1744,20091031,28,0,211,78
28.7158,-97.1744,20091101,36,0,228,78
28.7158,-97.1744,20091102,33,0,233,78
28.7158,-97.1744,20091103,33,0,244,117
28.7158,-97.1744,20091104,33,0,250,106
28.7158,-97.1744,20091105,30,0,228,100
28.7158,-97.1744,20091106,30,0,256,117
28.7158,-97.1744,20091107,30,0,261,133
28.7158,-97.1744,20091108,23,0,261,139
28.7158,-97.1744,20091109,5,109,211,178
28.7158,-97.1744,20091110,25,0,239,161
28.7158,-97.1744,20091111,36,0,256,144
28.7158,-97.1744,20091112,33,0,256,122
28.7158,-97.1744,20091113,28,0,244,111
28.7158,-97.1744,20091114,28,0,261,128
28.7158,-97.1744,20091115,28,3,272,128
28.7158,-97.1744,20091116,23,8,278,128
28.7158,-97.1744,20091117,38,0,183,39
28.7158,-97.1744,20091118,36,0,189,33
28.7158,-97.1744,20091119,30,0,222,33
28.7158,-97.1744,20091120,18,132,250,111
28.7158,-97.1744,20091121,5,587,189,144
28.7158,-97.1744,20091122,8,5,167,89
28.7158,-97.1744,20091123,25,485,206,94
28.7158,-97.1744,20091124,25,0,228,100
28.7158,-97.1744,20091125,25,46,189,67
28.7158,-97.1744,20091126,30,0,183,61
28.7158,-97.1744,20091127,25,0,183,50
28.7158,-97.1744,20091128,18,0,194,56
28.7158,-97.1744,20091129,18,0,233,100
28.7158,-97.1744,20091130,8,485,244,89
28.7158,-97.1744,20091201,8,38,117,89
28.7158,-97.1744,20091202,3,234,106,56
28.7158,-97.1744,20091203,23,0,133,39
28.7158,-97.1744,20091204,23,5,122,39
28.7158,-97.1744,20091205,10,58,44,-39
28.7158,-97.1744,20091206,18,3,89,-39
28.7158,-97.1744,20091207,3,13,139,-39
28.7158,-97.1744,20091208,3,18,139,117
28.7158,-97.1744,20091209,5,0,156,111
28.7158,-97.1744,20091210,5,3,117,17
28.7158,-97.1744,20091211,18,0,100,11
28.7158,-97.1744,20091212,8,23,106,78
28.7158,-97.1744,20091213,3,0,111,78
28.7158,-97.1744,20091214,5,5,128,100
28.7158,-97.1744,20091215,5,5,189,122
28.7158,-97.1744,20091216,13,10,122,61
28.7158,-97.1744,20091217,5,46,78,44
28.7158,-97.1744,20091218,3,28,111,56
28.7158,-97.1744,20091219,20,0,167,56
28.7158,-97.1744,20091220,23,0,178,22
28.7158,-97.1744,20091221,23,0,183,11
28.7158,-97.1744,20091222,20,0,222,17
28.7158,-97.1744,20091223,20,0,239,122
28.7158,-97.1744,20091224,15,3,239,106
28.7158,-97.1744,20091225,15,13,144,22
28.7158,-97.1744,20091226,25,0,106,17
28.7158,-97.1744,20091227,3,15,100,44
28.7158,-97.1744,20091228,25,0,150,28
28.7158,-97.1744,20091229,28,0,150,28
28.7158,-97.1744,20091230,5,178,72,50
28.7158,-97.1744,20091231,13,0,161,28
28.7158,-97.1744,20100101,10,0,144,33
28.7158,-97.1744,20100102,28,0,150,-6
28.7158,-97.1744,20100103,20,0,144,6
28.7158,-97.1744,20100104,10,0,139,50
28.7158,-97.1744,20100105,25,0,94,-6
28.7158,-97.1744,20100106,20,0,106,-6
28.7158,-97.1744,20100107,5,0,156,67
28.7158,-97.1744,20100108,18,0,128,-28
28.7158,-97.1744,20100109,-9999,0,11,-78
28.7158,-97.1744,20100110,-9999,0,61,-67
28.7158,-97.1744,20100111,15,0,89,-28
28.7158,-97.1744,20100112,15,0,161,-11
28.7158,-97.1744,20100113,20,0,189,44
28.7158,-97.1744,20100114,8,10,133,67
28.7158,-97.1744,20100115,10,259,189,117
28.7158,-97.1744,20100116,5,363,133,72
28.7158,-97.1744,20100117,18,0,156,44
28.7158,-97.1744,20100118,23,0,189,44
28.7158,-97.1744,20100119,20,0,222,106
28.7158,-97.1744,20100120,15,0,222,128
28.7158,-97.1744,20100121,13,0,233,144
28.7158,-97.1744,20100122,33,0,256,78
28.7158,-97.1744,20100123,25,0,328,128
28.7158,-97.1744,20100124,23,0,233,94
28.7158,-97.1744,20100125,56,0,206,22
28.7158,-97.1744,20100126,33,0,211,28
28.7158,-97.1744,20100127,33,0,217,33
28.7158,-97.1744,20100128,10,0,206,144
28.7158,-97.1744,20100129,8,64,217,139
28.7158,-97.1744,20100130,18,56,139,0
28.7158,-97.1744,20100131,28,0,100,0
